zone_id,zone_name,centroid_lat,centroid_lon,lat_std,lon_std,total_violations,parking_related_violations,non_parking_violations,violation_density,hotspot_score,hotspot_band,top_police_station,top_junction,top_location,peak_hour_violations,morning_peak_violations,evening_peak_violations,weekend_violations,weekday_violations,night_violations,unique_violation_types,unique_vehicle_classes,unique_locations,unique_junctions,recency_weight_sum,dominant_hour,dominant_time_bucket,dominant_day_name,peak_share,violations_nov,violations_dec,violations_jan,violations_feb,violations_mar,violations_apr,month_over_month_trend,recurring_hotspot_flag
ZONE_443,11th Main Road / Malleshwaram Zone,13.000432135714286,77.56407600714286,0.00023017463138652106,8.444303918923576e-05,14,14,0,0.011272,9.22,Low,Malleshwaram,No Junction,"11th Main Road, Kasturi Dham Apartment, Kadumalleshwara, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",4,4,0,11,3,7,2,2,3,1,0.6121084864271332,5,night,Sunday,0.2857,14,0,0,0,0,0,-0.8571,0
ZONE_425,Somasundarapalya Main Road / HSR Layout Zone,12.8988311,77.65118196875,0.00028851380094093506,0.00024956216785622067,16,18,0,0.001104,9.21,Low,HSR Layout,No Junction,"Somasundarapalya Main Road, Haralukunte Village, Bengaluru, Karnataka. Pin-560102 (India)",0,0,0,3,13,3,3,5,6,1,3.5856406391326834,12,midday,Tuesday,0.0,1,6,5,2,0,2,-0.1714,1
ZONE_507,Whitefield Road / Mahadevapura Zone,12.99315099090909,77.70610102727272,0.0002063537809422809,0.00047943794195186057,11,11,1,0.001009,9.19,Low,Mahadevapura,No Junction,"Whitefield Road, Bhoruka Tech Park, Mahadevapura Industrial Area, Mahadevapura, Bengaluru, Karnataka. Pin-560048 (India)",7,7,0,7,4,2,2,3,1,1,6.342532298311872,7,morning_peak,Sunday,0.6364,1,0,4,0,0,6,0.3273,0
ZONE_508,Thanisandra Main Road / Hennuru Zone,13.056069263636363,77.63249125454546,0.0004494969127211152,0.000319720554118224,11,11,0,0.000828,9.18,Low,Hennuru,No Junction,"Thanisandra Main Road, Thanisandra Circle, Thanisandra, Bengaluru, Karnataka. Pin-560077 (India)",2,2,0,6,5,2,1,3,4,1,10.252786233217272,11,midday,Saturday,0.1818,0,0,0,0,0,11,0.8571,0
ZONE_461,Link Road / Jeevanbheemanagar Zone,12.974930384615384,77.64497476153846,0.00011086854713404752,5.4559333732046315e-05,13,13,0,0.012434,9.16,Low,Jeevanbheemanagar,No Junction,"Link Road, Defence Colony, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",3,3,0,0,13,7,1,2,3,1,2.5116793664596475,5,night,Monday,0.2308,0,5,0,8,0,0,-0.0923,0
ZONE_475,5th Main Road / Banaswadi Zone,13.018853708333333,77.63946075833333,0.0002947823371369246,0.00010576769104741662,12,12,0,0.00221,9.05,Low,Banaswadi,No Junction,"5th Main Road, Sena Vihar, Kammanahalli, Bengaluru, Karnataka. Pin-560084 (India)",6,6,0,5,7,4,1,2,2,1,1.7574530060646025,6,morning_peak,Saturday,0.5,4,2,1,5,0,0,-0.3143,0
ZONE_514,Sankey Road / Sadashivanagar Zone,13.003568270000002,77.58389602000001,0.0005539501442670482,0.00024713904228403717,10,15,2,0.000723,9.02,Low,Sadashivanagar,No Junction,"Sankey Road, Mahalakshmi Mandir Circle, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",4,3,1,4,6,5,4,3,2,1,4.300207602510517,5,night,Monday,0.4,2,1,1,1,3,2,0.1029,0
ZONE_531,Devarabisanahalli Road / Bellandur Zone,12.93041006,77.67867446,6.598727486746733e-05,0.00017313633164188412,10,12,0,0.005943,8.98,Low,Bellandur,No Junction,"Devarabisanahalli Road, Orchid Lakeview, Bellandur, Bengaluru, Karnataka. Pin-560103 (India)",8,8,0,0,10,1,3,3,3,1,0.9470381494212894,7,morning_peak,Thursday,0.8,7,1,1,0,1,0,-0.6171,0
ZONE_396,Kothanur Main Road / J.P. Nagar Zone,12.891817566666667,77.58155147777778,0.00036897012951002595,0.0005908388847321657,18,19,1,0.000695,8.95,Low,J.P. Nagar,No Junction,"Kothanur Main Road, JP Nagar Phase 7, Bengaluru, Karnataka. Pin-560078 (India)",0,0,0,4,14,4,2,3,5,1,1.624441024149118,11,midday,Wednesday,0.0,1,16,1,0,0,0,-0.5143,1
ZONE_486,Hennur Main Road / Hennuru Zone,13.052757175000002,77.64608292500002,0.00029337022258592906,7.966439977257445e-05,12,12,0,0.002896,8.94,Low,Hennuru,No Junction,"Hennur Main Road, K Narayanpura Cross, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",4,4,0,3,9,5,2,3,4,1,1.1450680419825066,4,midday,Friday,0.3333,2,5,3,2,0,0,-0.3714,0
ZONE_482,Whitefield Main Road / Mahadevapura Zone,13.020627041666666,77.76217858333335,0.00026375827590041526,6.56876193309173e-05,12,12,0,0.006265,8.91,Low,Mahadevapura,No Junction,"Whitefield Main Road, Chaithanya Samarpan, Seegehalli, Bengaluru, Karnataka. Pin-560067 (India)",3,3,0,8,4,5,2,2,2,1,5.712173745192478,4,midday,Sunday,0.25,0,3,3,0,5,1,0.1143,0
ZONE_528,9th Cross Road / Jeevanbheemanagar Zone,12.97194974,77.65370034,0.0001400342434317573,0.00021598094154793118,10,10,0,0.005005,8.8,Low,Jeevanbheemanagar,No Junction,"9th Cross Road, Annayappa Colony, HAL Stage 3, New Thippasandra, Bengaluru, Karnataka. Pin-560075 (India)",7,7,0,9,1,3,1,3,4,1,1.2484182977581024,10,midday,Saturday,0.7,0,5,4,1,0,0,-0.3086,0
ZONE_432,11th Main Road / Electronic City Zone,12.882589364060017,77.64966049656658,0.0002536853503286278,0.0006257890738782431,15,15,0,0.000812,8.79,Low,Electronic City,No Junction,"11th Main Road, Filor House, AECS Layout A Block, Kudlu, Bengaluru, Karnataka. Pin-560068 (India)",0,0,0,15,0,15,1,4,5,1,6.412024735861835,4,night,Sunday,0.0,0,0,0,0,15,0,0.5143,0
ZONE_529,State Bank of India Road / Cubbon Park Zone,12.972976219999998,77.60314581,3.9276054338680245e-05,2.387776510978158e-05,10,10,0,0.1,8.78,Low,Cubbon Park,No Junction,"State Bank of India Road, Saint Marks Circle, Shanthala Nagar, Bengaluru, Karnataka. Pin-560001 (India)",8,8,0,0,10,2,2,3,3,1,1.4592023993139225,7,morning_peak,Thursday,0.8,0,0,9,1,0,0,-0.1371,0
ZONE_460,60 Feet Road / Jnanabharathi Zone,12.969978107692308,77.49689214615384,0.00011811633715356825,0.0005004479536965847,13,14,1,0.002185,8.7,Low,Jnanabharathi,No Junction,"60 Feet Road, Sri Maregowda Circle, Gidadakonenahalli, Bengaluru, Karnataka. Pin-560091 (India)",1,1,0,0,13,2,2,3,5,1,2.6714420865034696,11,midday,Monday,0.0769,0,7,4,1,0,1,-0.2505,0
ZONE_410,Bellary Road / Yelahanka Zone,13.105548105882352,77.60055795882353,0.0004817949699701185,0.00045970552674759767,17,17,2,0.001046,8.58,Low,Yelahanka,No Junction,"Bellary Road, Kogilu Cross Junction, Palanahalli, Bengaluru, Karnataka. Pin-560064 (India)",0,0,0,9,8,10,1,5,6,1,1.335421845339587,4,night,Sunday,0.0,9,2,6,0,0,0,-0.5748,1
ZONE_434,1st Cross Road / Malleshwaram Zone,13.014364513333334,77.55681032666668,0.0002712390402435999,0.00021965167381293016,15,15,0,0.001558,8.46,Low,Malleshwaram,No Junction,"1st Cross Road, WTC Annexe, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",0,0,0,15,0,15,2,2,2,1,14.075221097985628,4,night,Saturday,0.0,0,0,0,0,0,15,0.8571,0
ZONE_509,Rachenahalli Main Road / Hennuru Zone,13.057503536363635,77.62657059090908,0.00013162199871408922,0.00048191708717508795,11,14,0,0.001521,8.43,Low,Hennuru,No Junction,"Rachenahalli Main Road, R & S Riviera Apartment, Thanisandra, Bengaluru, Karnataka. Pin-560077 (India)",1,1,0,5,6,2,3,4,6,1,2.9369555218151193,11,midday,Saturday,0.0909,0,3,4,2,2,0,-0.0779,0
ZONE_523,Dr APJ Abdul Kalam Marg / Banaswadi Zone,12.981055567216796,77.65701300251844,6.274478727262899e-05,0.00023227672609726997,10,10,0,0.005257,8.32,Low,Banaswadi,No Junction,"Dr APJ Abdul Kalam Marg, Poojari Marappa Layout, Suddaguntepalya, CV Raman Nagar, Bengaluru, Karnataka. Pin-560093 (India)",9,9,0,0,10,1,2,2,2,1,1.009458576918083,6,morning_peak,Tuesday,0.9,0,4,6,0,0,0,-0.3086,0
ZONE_480,Gayatri Bhavan Road / Banashankari Zone,12.929848316666666,77.567117925,0.00021435146089525208,0.00041461218489533886,12,13,0,0.001226,8.3,Low,Banashankari,No Junction,"Gayatri Bhavan Road, Byrappa Block, Thyagarajanagar, Bengaluru, Karnataka. Pin-560070 (India)",1,1,0,4,8,3,2,3,5,1,2.925586780632401,11,midday,Tuesday,0.0833,8,0,0,1,3,0,-0.4286,0
ZONE_422,4th Main Road / Ashok Nagar Zone,12.954296418750001,77.62253419375001,4.040112570611576e-05,0.00018531840875953023,16,16,0,0.012349,8.3,Low,Ashok Nagar,No Junction,"4th Main Road, Sannenahalli, Viveka Nagar, Bengaluru, Karnataka. Pin-560047 (India)",0,0,0,4,12,12,2,3,2,1,7.8699408828499156,3,night,Monday,0.0,0,1,5,0,8,2,0.2786,1
ZONE_446,"Mysore Road / Police Quarters, Sultan Road Zone",12.962767900000001,77.56607724285713,0.00019851444047462152,0.00038390867847288814,14,14,1,0.001581,8.29,Low,Chamarajpet,"BTP089 - Police Quarters, Sultan Road","Mysore Road, Anandpuram, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",0,0,0,10,4,10,3,3,5,1,5.831802094799915,3,night,Saturday,0.0,1,1,3,2,7,0,0.1469,0
ZONE_435,"2nd Main Road / New Diagonal Road, Jayanagar Zone",12.92714002,77.57802628666666,0.0002535726078044756,7.082590190732512e-05,15,17,0,0.006263,8.25,Low,Jayanagara,"BTP189 - New Diagonal Road, Jayanagar","2nd Main Road, Block 7, Jayanagar, Bengaluru, Karnataka. Pin-560070 (India)",0,0,0,3,12,11,3,4,5,1,2.267687131069176,3,night,Wednesday,0.0,3,8,0,2,2,0,-0.3543,1
ZONE_502,Pipeline Road / Vijayanagara Zone,13.000688019557401,77.53583509322605,0.00011177560076491646,0.0005499436178282461,11,11,0,0.002485,8.25,Low,Vijayanagara,No Junction,"Pipeline Road, Kurubarahalli Circle, Kurubarahalli, Bengaluru, Karnataka. Pin-560086 (India)",3,3,0,10,1,1,1,4,3,1,2.8129836746523957,11,midday,Saturday,0.2727,3,0,1,5,2,0,-0.0779,0
ZONE_459,17th Cross Road / HSR Layout Zone,12.911905853846152,77.6490874846154,6.183101453935808e-05,0.00040847541918475244,13,13,0,0.002595,8.24,Low,HSR Layout,No Junction,"17th Cross Road, Vanganahalli, Sector 1, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",2,2,0,0,13,10,2,2,3,1,1.457542372074101,4,night,Monday,0.1538,1,10,0,2,0,0,-0.4352,0
ZONE_495,Kodigehalli Road / Kodigehalli Zone,13.063589927272728,77.57198726363636,9.158374409174436e-05,8.161692560444948e-05,11,13,1,0.012749,8.2,Low,Kodigehalli,No Junction,"Kodigehalli Road, Sri Chigaru Marappa Circle, Virupakshapura, Bengaluru, Karnataka. Pin-560097 (India)",2,2,0,6,5,6,2,4,3,1,3.1437730124520975,2,night,Sunday,0.1818,0,3,4,0,3,1,0.0156,0
ZONE_457,Manipal County Road / Electronic City Zone,12.875272592857144,77.63986387857142,0.0003930790045162343,0.00021275569296753006,14,14,1,0.000997,8.19,Low,Electronic City,No Junction,"Manipal County Road, Divya Jyothi Royal County, HAL Layout, Bengaluru, Karnataka. Pin-560068 (India)",0,0,0,5,9,13,1,2,5,1,5.220040976121377,3,night,Saturday,0.0,0,2,2,4,6,0,0.1714,0
ZONE_473,Whitefield Road / Mahadevapura Zone,12.988424191666667,77.72943736666666,0.00010361169167376245,0.00012544443415646092,12,17,0,0.008258,8.18,Low,Mahadevapura,No Junction,"Whitefield Road, Embassy East Avenue, EPIP Zone Phase 1, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",2,2,0,2,10,4,3,3,1,1,3.4295270949975993,3,midday,Tuesday,0.1667,0,1,3,7,1,0,0.0571,0
ZONE_439,Shile Havamana Road / Kodigehalli Zone,13.064031073333332,77.57791962666668,0.0004435907436023147,0.0006090657523340356,15,15,1,0.000495,8.15,Low,Kodigehalli,No Junction,"Shile Havamana Road, Mahalakshmi, Dasappa Layout, Sahakara Nagar, Bengaluru, Karnataka. Pin-560092 (India)",1,1,0,2,13,8,1,3,2,1,2.1750863294620957,4,night,Monday,0.0667,0,0,13,2,0,0,-0.1257,0
ZONE_456,Shree Nivasa Nagara Kempu Gouda Road / Vijayanagara Zone,12.976310300000003,77.52544147142855,2.7013899556074748e-05,0.0005491208882330856,14,15,2,0.007664,8.13,Low,Vijayanagara,No Junction,"Shree Nivasa Nagara Kempu Gouda Road, Shrishylanagar, Kamakshipalya, Bengaluru, Karnataka. Pin-560079 (India)",0,0,0,6,8,7,2,3,4,1,5.506786227005473,2,midday,Saturday,0.0,0,0,0,11,3,0,0.2449,0
ZONE_510,TC Palya Main Road / Banaswadi Zone,13.020042800000002,77.67455024000002,0.00012182963514671531,0.0001504401778471486,10,14,3,0.00558,8.11,Low,Banaswadi,No Junction,"TC Palya Main Road, Raghavendra Circle, Ramamurthi Nagar, Bengaluru, Karnataka. Pin-560016 (India)",2,2,0,5,5,6,2,4,4,1,2.12600281667177,2,night,Sunday,0.2,1,1,6,0,2,0,-0.1371,0
ZONE_426,MK Puttalingaiah Main Road / Devegowda Petrol Bunk Zone,12.91849764375,77.55970338750001,0.0002929416437194186,0.00010375682387363533,16,16,0,0.0028,8.08,Low,Banashankari,BTP158 - Devegowda Petrol Bunk,"MK Puttalingaiah Main Road, BT Somanna Circle, Padmanabhanagar, Bengaluru, Karnataka. Pin-560070 (India)",0,0,0,2,14,2,1,4,2,1,6.201789911984993,12,midday,Monday,0.0,0,0,1,3,12,0,0.4071,1
ZONE_380,3rd A Cross Road / Adugodi Zone,12.93810674736842,77.62135861052634,8.469609966371991e-05,0.00010608098004721808,19,19,0,0.009618,8.01,Low,Adugodi,No Junction,"3rd A Cross Road, Block 6, Koramangala, Bengaluru, Karnataka. Pin-560095 (India)",0,0,0,0,19,19,1,1,2,1,1.4531338124874469,4,night,Tuesday,0.0,0,18,0,1,0,0,-0.4782,0
ZONE_467,BTS Main Road / Mico Bande Zone,12.948446130769232,77.60201327692307,7.821358987438464e-05,0.0004458966661941064,13,13,0,0.003575,7.94,Low,Wilson Garden,BTP134 - Mico Bande,"BTS Main Road, Wilson Vintage, Shamanna Garden, Adugodi, Bengaluru, Karnataka. Pin-560030 (India)",1,1,0,7,6,5,2,4,2,1,4.880704522484625,12,midday,Saturday,0.0769,3,1,1,0,8,0,0.0659,0
ZONE_527,60 Feet Road / Jnanabharathi Zone,12.966092510000001,77.50925494,0.0004672393758379747,0.0002218707291296833,10,10,0,0.000776,7.89,Low,Jnanabharathi,No Junction,"60 Feet Road, BDA Layout, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",2,2,0,5,5,7,1,2,6,1,2.424877616370319,2,night,Saturday,0.2,0,0,3,7,0,0,0.0686,0
ZONE_519,Ramesh Nagar Main Road / HAL Old Airport Zone,12.954835249999999,77.68019488,0.000271344980298952,0.00019761363988172418,10,11,1,0.0021,7.77,Low,HAL Old Airport,No Junction,"Ramesh Nagar Main Road, HAL Industrial Area, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",3,3,0,2,8,2,3,2,4,1,1.357848714506071,14,midday,Thursday,0.3,0,7,1,2,0,0,-0.3429,0
ZONE_462,Chunchaghatta Main Road / Thalagattapura Zone,12.885847061538461,77.5707874,0.00022424409519703931,0.00034777038161975317,13,13,0,0.001351,7.4,Low,Thalagattapura,No Junction,"Chunchaghatta Main Road, KC Circle, Chunchgatta, Bengaluru, Karnataka. Pin-560062 (India)",0,0,0,8,5,0,2,3,5,1,3.4585299331032187,13,midday,Sunday,0.0,0,1,5,6,1,0,0.0132,0
ZONE_498,20th Cross Road / HSR Layout Zone,12.909359045454545,77.65192097272728,0.00020852581309577182,0.00010868009101051585,11,11,0,0.007312,6.97,Low,HSR Layout,No Junction,"20th Cross Road, Parangipalya, Sector 2, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",2,2,0,0,11,0,1,1,3,1,0.8857673443144168,12,midday,Monday,0.1818,1,10,0,0,0,0,-0.5455,0
ZONE_386,Maruti Mandir Road / Chikkabanavara Zone,13.085203484210528,77.48646901578948,3.294317098593246e-05,1.72795081972159e-05,19,19,1,0.146801,6.97,Low,Chikkabanavara,No Junction,"Maruti Mandir Road, MSPP Layout, Soladevanahalli, Bengaluru, Karnataka. Pin-560107 (India)",0,0,0,0,19,19,1,1,1,1,0.6555869611945847,5,night,Wednesday,0.0,19,0,0,0,0,0,-0.8571,0
ZONE_436,BDA 80 Feet Road / Hulimavu Zone,12.884524457438493,77.60199120637351,3.677408027917051e-15,0.0,15,15,0,0.15,6.95,Low,Hulimavu,No Junction,"BDA 80 Feet Road, Jagdish Circle, Arakere, Bengaluru, Karnataka. Pin-560076 (India)",0,0,0,15,0,15,1,3,1,1,5.45270372110137,3,night,Sunday,0.0,0,0,0,15,0,0,0.1714,0
ZONE_496,Pipeline Road / Chikkabanavara Zone,13.05071728181818,77.51538668181819,0.00039190907062264675,0.0004425533364880609,11,11,0,0.000872,6.91,Low,Chikkabanavara,No Junction,"Pipeline Road, Josy Layout, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)",0,0,0,7,4,7,2,3,5,1,6.256839629183402,3,night,Saturday,0.0,0,0,0,0,11,0,0.5143,0
ZONE_477,Mumbai Bengaluru Highway / No Police Station Zone,13.054542641666666,77.48192675000001,0.0002785557279263985,0.0006305753209991813,12,12,0,0.000942,6.88,Low,No Police Station,No Junction,"Mumbai Bengaluru Highway, Anchepalya Village, Bengaluru, Karnataka. Pin-560073 (India)",0,0,0,0,12,0,1,2,2,1,10.912356217631816,12,midday,Thursday,0.0,0,0,0,0,0,12,0.8571,0
ZONE_466,Krishna Rao Sindya Road / Vasavi Circle Zone,12.950636107692306,77.57808746153846,7.879154419070492e-05,0.00027578673686574413,13,13,0,0.006401,6.8,Low,V.V.Puram (C.Pet),BTP193 - Vasavi Circle,"Krishna Rao Sindya Road, Sajjan Rao Circle, VV Puram, Bengaluru, Karnataka. Pin-560004 (India)",0,0,0,1,12,1,2,3,4,2,2.2878770270009063,12,midday,Monday,0.0,6,2,0,5,0,0,-0.4088,0
ZONE_494,Airport City Avenue / Devanahalli Airport Zone,13.195470436363637,77.68080666363636,0.0003879933537389258,0.00034666691584990934,11,11,0,0.000719,6.8,Low,Devanahalli Airport,No Junction,"Airport City Avenue, Yerthiganahalli, Bengaluru, Karnataka. Pin-562157 (India)",1,1,0,4,7,4,2,1,2,1,4.145661602311718,2,midday,Monday,0.0909,0,1,4,2,4,0,0.1091,0
ZONE_515,RV Road / Minerva Circle Zone,12.952334299999999,77.5797231,6.169046387674362e-05,0.00028794159515591213,10,10,0,0.006303,6.71,Low,V.V.Puram (C.Pet),BTP119 - Minerva Circle,"RV Road, Mavalli, Bengaluru, Karnataka. Pin-560004 (India)",1,1,0,0,10,8,1,3,4,1,2.772283678064624,2,night,Wednesday,0.1,1,3,1,1,4,0,-0.0343,0
ZONE_522,Bannerghatta Main Road / Dairy Circle Zone,12.93342076,77.6013368,0.00048227859214839845,0.00010183698302185411,10,12,0,0.001669,6.7,Low,Mico Layout,BTP126 - Dairy Circle,"Bannerghatta Main Road, IBC Knowledge Park, Sadduguntepalya, Bengaluru, Karnataka. Pin-560029 (India)",1,1,0,2,8,4,3,3,5,1,0.8631896275247098,3,midday,Thursday,0.1,1,7,2,0,0,0,-0.48,0
ZONE_489,Doddabommasandra Main Road / Jalahalli Zone,13.058760858333335,77.55915057499999,0.0006196654998807835,0.00010731072237393896,12,12,0,0.001602,6.54,Low,Jalahalli,No Junction,"Doddabommasandra Main Road, Jayalakshmamma Layout, Dodda Bommasandra, Bengaluru, Karnataka. Pin-560097 (India)",0,0,0,4,8,1,2,2,2,1,7.632337558469178,14,midday,Sunday,0.0,0,0,2,1,6,3,0.4571,0
ZONE_530,1st Main Road / Kodigehalli Zone,13.03604451,77.57168134,0.0004414701737750354,4.3541096810265766e-05,10,10,2,0.004509,6.51,Low,Kodigehalli,No Junction,"1st Main Road, Judicial Layout, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",1,1,0,0,10,7,2,2,2,1,5.666322202135226,3,night,Tuesday,0.1,0,1,0,0,9,0,0.4114,0
ZONE_445,Bellary Road / Yelahanka Zone,13.110024857142852,77.60402965714285,0.00045309868294165655,0.00027673575208686133,14,14,0,0.000593,6.28,Low,Yelahanka,No Junction,"Bellary Road, Embassy Business Hub, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",0,0,0,3,11,14,2,3,3,1,0.807906259266046,4,night,Thursday,0.0,8,5,1,0,0,0,-0.6857,0
ZONE_537,Chinmaya Mission Hospital Road / Jeevanbheemanagar Zone,12.9782576,77.63368187500001,0.00022034971555005042,0.0004874861983386255,8,14,0,0.000905,6.24,Low,Jeevanbheemanagar,No Junction,"Chinmaya Mission Hospital Road, Bangalore Metropolitan Transport Corporation Quarters, Hoysala Nagar, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",1,1,0,0,8,0,3,3,5,1,0.7159481805712905,11,midday,Tuesday,0.125,0,8,0,0,0,0,-0.5143,0
ZONE_427,Thanisandra Main Road / Hennuru Zone,13.086987324999999,77.63519074999999,0.00014846999472391286,4.714136188094847e-05,16,16,0,0.010855,6.14,Low,Hennuru,No Junction,"Thanisandra Main Road, Orchid Piccadilly, Chokkanahalli, Bengaluru, Karnataka. Pin-560064 (India)",0,0,0,0,16,16,2,2,1,1,1.035984923871588,4,night,Wednesday,0.0,1,15,0,0,0,0,-0.5357,0
ZONE_441,1st Cross Road / Peenya Zone,13.03609488,77.51911439999999,0.00014996766413373337,0.00035809351930932626,15,15,0,0.001701,6.07,Low,Peenya,No Junction,"1st Cross Road, Peenya SRS, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",0,0,0,0,15,15,1,2,1,1,1.7651454900672912,4,night,Friday,0.0,0,13,1,0,1,0,-0.4229,1
ZONE_469,Shankara Mutt Road / Vanivillas Zone,12.951269623076922,77.56992783846154,0.0002825869280826292,2.212862167818886e-05,13,13,0,0.015023,6.07,Low,V.V.Puram (C.Pet),BTP215 - Vanivillas Junction,"Shankara Mutt Road, Sankarapuram, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",0,0,0,3,10,13,1,2,1,1,5.339583854319915,2,night,Thursday,0.0,0,0,0,9,4,0,0.2769,0
ZONE_504,Nagarabhavi Main Road / 5th Main Chamrajpet Zone,12.975641645454544,77.53450094545454,6.64010145048406e-05,0.0005786289992075427,11,11,1,0.002726,5.73,Low,Vijayanagara,BTP214 - 5th Main Chamrajpet Junction,"Nagarabhavi Main Road, Gangadhara Layout, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",0,0,0,0,11,2,2,3,2,2,5.496487804280175,12,midday,Wednesday,0.0,0,1,0,0,10,0,0.4208,0
ZONE_492,Sri Lakshmi Venkateshwara Swamy Temple Road / HSR Layout Zone,12.901624533333333,77.63884214166667,0.00024321043014923944,4.7855035988720144e-05,12,12,0,0.009904,5.59,Low,HSR Layout,No Junction,"Sri Lakshmi Venkateshwara Swamy Temple Road, Gollarapalya, Bengaluru, Karnataka. Pin-560068 (India)",0,0,0,0,12,12,1,3,3,1,1.2557251945028054,5,night,Tuesday,0.0,0,0,12,0,0,0,-0.1714,0
ZONE_532,Mumbai Bengaluru Highway / No Police Station Zone,13.06776923,77.44936356000001,0.00038258470971953417,0.0003401457014573385,10,10,0,0.000822,5.5,Low,No Police Station,No Junction,"Mumbai Bengaluru Highway, Alur Village, Bengaluru, Karnataka. Pin-562162 (India)",2,2,0,1,9,5,1,3,1,1,1.1918869048388014,2,night,Friday,0.2,1,3,6,0,0,0,-0.3429,0
ZONE_518,Kasthuri Nagar Main Road / Banaswadi Zone,13.007644539999998,77.65884111,0.0004264932673693833,0.0001484168862059066,10,10,0,0.002163,4.81,Low,Banaswadi,No Junction,"Kasthuri Nagar Main Road, Rakesh Fantasy Garden Doctors Layout, Kasturi Nagar, Banaswadi, Bengaluru, Karnataka. Pin-560043 (India)",0,0,0,4,6,10,1,1,5,1,0.6524234750425031,5,night,Friday,0.0,4,6,0,0,0,0,-0.6514,0
ZONE_517,Bagaluru Main Road / Yelahanka Zone,13.121958639999999,77.62776983,0.0001143482128315187,0.0004977568483813654,10,10,0,0.001501,4.64,Low,Yelahanka,No Junction,"Bagaluru Main Road, Durgamba Layout, Kattigenahalli, Bengaluru, Karnataka. Pin-560063 (India)",0,0,0,6,4,8,2,4,5,1,0.3999208708592919,4,night,Sunday,0.0,8,2,0,0,0,0,-0.7886,0
ZONE_534,Unnamed Road / Hulimavu Zone,12.884954982379009,77.63495602788093,0.0002608536288067525,0.00032849040651300356,10,10,0,0.000783,4.44,Low,Hulimavu,No Junction,"Unnamed Road, VVS Layout, Begur, Bengaluru, Karnataka. Pin-560068 (India)",0,0,0,10,0,10,1,3,2,1,2.239996545168645,4,night,Sunday,0.0,0,0,0,10,0,0,0.1714,0
ZONE_493,Yelahanka New Town Main Road / Yelahanka Zone,13.100042181818184,77.57967980909089,0.00010278447176661283,0.00033056188060315766,11,11,0,0.001743,4.36,Low,Yelahanka,No Junction,"Yelahanka New Town Main Road, Yelahanka New Town, Bengaluru, Karnataka. Pin-560064 (India)",0,0,0,4,7,10,1,3,1,1,2.181483478215922,3,night,Friday,0.0,5,0,3,0,3,0,-0.2961,0
ZONE_526,Sarjapur Marathahalli Road / Adugodi Zone,12.924331853787843,77.62878228621094,0.0001067594659948106,0.0002886795911029177,10,10,0,0.002894,4.3,Low,Adugodi,No Junction,"Sarjapur Marathahalli Road, Krupanidhi College Junction, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",0,0,0,4,6,10,2,4,1,1,4.12686717524153,5,night,Sunday,0.0,1,4,0,1,3,1,-0.0343,0
